Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,249.8623206,257.251961,234.2331098,193.2133202,176.8324443,175.0253574,167.9568114,191.8292667,207.6877487,218.9763315,217.5775535,223.9557358,203.1567291,219.2055362,222.2672057,217.0596892,233.0330015,253.5922026,273.2479563,298.2296004,293.2318956,322.7042568,344.9275175,360.3437888,379.8583664,393.5109548,421.562874,442.1975158,460.3873994,474.8357178,492.5675724,512.4563953,536.9901036,554.9607559,579.6423692,603.8385138,612.7245153,609.6735491,612.59906,608.9636249,584.314952,581.4442716,590.3690443
Mauritania,MRT,,1235.662005,1210.536861,1153.513678,1431.248794,1614.388784,1570.818198,1578.767618,1688.032274,1658.189345,1801.726935,1780.720364,1715.716841,1589.062447,1730.184166,1593.355985,1679.032518,1600.110909,1546.733486,1574.609421,1581.045137,1588.169721,1505.743844,1516.437489,1424.810246,1424.966417,1463.031563,1448.08273,1430.676342,1461.309364,1398.941059,1382.4179,1355.059629,1377.229969,1290.023978,1377.926592,1429.004462,1340.593131,1342.057188,1354.130045,1265.160425,1224.680767,1215.25127,1271.675118,1303.271692,1384.014295,1601.142833,1533.633814,1490.817666,1452.178751,1448.023322,1463.594922,1481.978003,1499.431824,1522.759119,1562.726836,1541.162878,1595.233276,1628.038855,1635.839997,1588.362034,1559.809845,1616.815714
Mauritius,MUS,,,,,,,,,,,,,,,,,2408.272223,2524.539547,2587.217002,2631.988577,2327.601068,2428.264691,2530.623339,2517.080199,2607.927221,2766.590287,3012.989372,3256.422836,3453.720351,3580.40595,3810.480833,3936.766509,4138.346449,4297.409092,4412.937566,4562.746928,4768.683436,4977.190168,5224.184197,5292.869089,5671.02955,5814.748346,5867.77363,6170.648767,6397.593462,6472.873886,6756.22956,7110.694939,7466.694658,7693.764344,8011.455172,8324.783283,8591.967159,8859.212183,9181.615754,9507.871337,9868.327166,10247.69606,10652.48369,10956.94502,9362.874359,9679.12124,10570.49546
Malawi,MWI,260.8799477,274.213401,269.4368587,259.2422437,259.6892474,287.9254959,318.1623949,332.9866934,318.5978322,329.1588744,322.7075608,365.7666572,378.6972721,377.3093392,393.5187765,405.8694051,413.8302823,420.7598367,446.0951411,448.6873175,433.38791,394.5635945,388.6760609,387.4822288,392.6385684,395.1817312,380.1375103,368.3328691,360.120371,348.2513986,354.000744,373.4772208,336.3790175,363.8789396,330.6606694,386.7008137,407.0366555,414.3493855,421.6738331,424.9403837,421.8194582,391.4420734,388.4459246,400.3009494,411.0040795,412.9820434,420.438604,447.9227702,468.4673741,492.948012,511.8182899,521.8997969,516.9632083,529.8504098,544.2637939,544.2768727,542.925737,549.6263017,558.5604527,573.400114,562.7830388,563.3619563,554.1985035
Malaysia,MYS,1286.103398,1342.516088,1385.911675,1443.382259,1476.573992,1545.430486,1621.772534,1641.8153,1729.618371,1770.830366,1832.258725,1969.110757,2104.31352,2295.075392,2426.226132,2386.13883,2596.763959,2727.368574,2833.486831,3018.708021,3159.742559,3292.183446,3398.539953,3517.082653,3688.498599,3548.788587,3488.761248,3561.316097,3798.773972,4022.309912,4260.279935,4537.325702,4804.673577,5135.031574,5453.868957,5826.870847,6238.648599,6518.996068,5883.797041,6089.106675,6461.991273,6330.628254,6506.117927,6716.643258,7004.137746,7209.61711,7444.026735,7742.578025,7948.947619,7675.238103,8101.40712,8393.962979,8711.295854,8976.545614,9369.102158,9699.600463,9984.163681,10416.04169,10777.76652,11114.56053,10382.72748,10605.67696,11399.39714
North America,NAC,18697.16341,18817.99057,19672.23427,20249.10415,21130.73715,22190.92285,23350.65778,23670.49129,24549.0049,25088.76085,24938.8797,25410.52233,26464.71515,27708.81977,27384.18859,27088.60556,28280.38382,29261.01742,30511.56238,31149.78515,30828.61428,31317.90391,30416.67472,31465.79306,33412.65166,34512.65127,35338.48874,36238.52025,37403.7058,38338.29239,38554.54231,37942.73909,38666.25794,39215.64531,40317.20821,40915.96253,41906.62808,43250.1826,44659.94159,46293.63485,47694.99618,47706.65374,48107.86348,48990.4367,50379.34947,51643.65079,52563.93147,53114.10098,52706.64542,50861.30454,51807.10208,52279.26174,53038.89023,53643.2503,54478.51727,55452.42138,55919.6128,56815.13085,58119.59409,59105.7679,56807.00703,60035.16285,60961.19647
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,3563.279243,3556.355053,3478.344131,3323.800656,3225.659531,3147.809821,3196.487167,3203.742092,3116.106716,2976.593149,2857.947224,2989.541502,3103.470195,2957.046518,2914.36064,2939.49125,2951.135735,2997.249905,3019.735948,3047.186285,3082.759207,3056.467683,3148.352775,3235.746737,3587.838725,3634.620326,3845.288374,4001.708988,4053.219999,4007.485266,4186.042147,4330.944029,4476.414353,4648.317151,4846.889512,4965.672765,4880.445038,4746.183329,4714.452518,4596.619576,4152.180648,4228.784943,4483.283018
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32428.57223,,,,,,,
Niger,NER,744.026216,755.1597624,808.424052,858.8110712,834.9682073,867.0845952,839.1380621,816.3426605,796.5339211,732.1158176,734.0142362,755.1067383,697.3079232,563.2207064,596.4699827,564.2901321,552.6778876,579.1261939,638.4148629,663.8426425,628.0315773,607.9017897,602.3685206,561.7940321,453.4143367,473.8835086,488.9680611,474.7735386,492.2067127,481.9889736,461.2155281,445.1494911,440.1397982,427.8457645,421.9988705,418.2441133,404.8044653,397.5052339,422.6201058,407.554434,389.077523,403.1766236,408.5713581,403.0641994,390.4248235,404.2805689,413.0559602,410.8033081,426.6056804,419.1732488,438.4638827,432.2975623,460.0322366,466.333676,478.8551539,481.1113011,489.4338123,494.6354943,510.5955143,520.9346433,519.6960778,507.7103245,545.4128982
Nigeria,NGA,1459.043228,1432.284233,1460.277528,1552.370337,1594.747188,1636.820162,1533.626013,1265.236706,1223.531852,1487.429936,1818.957226,2031.562105,2051.675454,2110.382553,2286.364765,2108.458988,2234.860052,2300.766886,2103.586316,2178.579526,2201.687808,1856.069976,1680.336031,1459.737683,1408.208654,1451.369001,1414.697626,1422.825477,1488.176799,1477.611948,1608.779561,1573.702248,1605.548136,1533.183686,1467.091921,1429.012072,1451.819572,1457.227896,1457.70111,1429.405592,1462.535997,1508.55359,1693.745727,1769.882237,1882.181986,1950.122368,2013.274011,2088.60443,2170.058816,2281.386346,2397.323545,2455.746494,2490.213111,2585.647196,2677.493581,2679.554223,2570.959759,2526.99961,2512.080475,2505.462239,2401.183415,2429.58529,2449.587981
Nicaragua,NIC,1665.422616,1736.964305,1868.574995,2009.562858,2177.136378,2312.252303,2315.363498,2399.721112,2355.211429,2422.47469,2376.803107,2376.878017,2357.140201,2434.004059,2692.664621,2605.505218,2657.541112,2793.476642,2500.551846,1789.381278,1821.469807,1865.86712,1800.686013,1835.038408,1762.11164,1650.419836,1595.892515,1548.659145,1324.98442,1271.636765,1241.396223,1210.565213,1187.824679,1157.146167,1170.284973,1214.096252,1266.851625,1294.621082,1321.461193,1393.340477,1429.724398,1452.342378,1444.860646,1463.45646,1523.125064,1568.41789,1611.36243,1669.722547,1702.719853,1622.985774,1669.941961,1749.501477,1835.944553,1898.452052,1960.684941,2025.321432,2087.693417,2153.597606,2052.141404,1965.27225,1904.278886,2072.281568,2119.726206
Netherlands,NLD,14276.87006,14131.96018,14885.5239,15218.45819,16258.80237,17423.25487,17668.72595,18392.04368,19369.88824,20377.92376,21362.84766,22021.64764,22570.48065,23603.18148,24224.24382,24009.75801,24883.60383,25359.53659,25883.5491,26223.24617,26365.67196,25980.21822,25540.47962,25970.48388,26659.58574,27220.21944,27823.99967,28181.95965,28964.02127,30063.37077,31106.05196,31614.65289,31911.83537,32088.7066,32840.2781,33696.74383,34715.16163,36032.04025,37480.70945,39106.38816,40456.94224,41087.04217,40914.3255,40785.12222,41450.40427,42201.77541,43592.30274,45138.67844,45939.1482,44027.60256,44390.50441,44869.31294,44242.97353,44055.30426,44521.89454,45193.40322,45938.78504,46997.34545,47826.81912,48443.73205,46303.21886,48913.51899,50546.78937
Norway,NOR,19134.05988,20173.51637,20575.22061,21193.14784,22087.37019,23074.75689,23758.04696,25034.07161,25385.51985,26313.7774,26735.83041,28055.27617,29325.64879,30441.27638,31439.597,32814.91571,34564.06869,35850.33486,37095.61386,38585.98736,40217.74817,40720.21481,40666.40512,42142.33666,44567.00468,46901.32429,48623.38469,49244.9632,48855.81141,49159.70362,49937.45578,51233.03611,52758.94525,53938.02132,56343.01054,58380.54002,61005.88004,63882.4765,65197.94631,66094.73546,67846.59685,68899.5269,69472.98367,69719.31227,72090.98629,73524.25492,74729.73661,76115.70667,75535.21179,73141.30734,72804.39562,72660.67541,73661.67859,73515.91449,74180.32387,74809.9658,75017.49447,76247.41166,76373.62411,76712.28713,75287.20595,77812.71157,79442.53345
Nepal,NPL,325.7304275,325.6307569,325.3977302,325.0454316,342.5372761,331.4827022,347.4821437,334.8579126,329.9430498,337.3022936,338.5348344,327.3246918,330.3577595,321.7881137,334.8782025,332.4547424,339.6343402,342.1936739,349.1510602,349.2175693,333.205046,352.6516807,357.5319933,338.7321898,362.8352358,376.3712943,384.8586452,383.070746,403.8603439,412.0073493,420.7431199,436.1041668,441.482181,446.2935243,471.2742637,476.4531924,491.3027724,505.7744071,511.0529683,523.8826093,546.9316252,564.0754263,556.3682314,570.4195742,589.7576154,603.7488472,618.5592922,635.0000825,669.5565417,696.1427672,726.0552789,748.0124942,781.1038725,807.1369406,853.1480502,882.3076634,878.1503885,946.042558,1006.606909,1061.486278,1018.107913,1042.973974,1083.03455
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4187.745979,3865.653913,3544.90766,3306.260469,5468.111958,5141.730984,5054.848038,5529.369366,7150.500547,7300.763543,8222.600276,7587.25441,8013.685042,7337.106231,7757.560402,8254.109783,8476.007464,8614.544764,8641.761789
New Zealand,NZL,,,,,,,,,,,,,,,,,,22461.04523,22525.37885,23109.41335,23376.87201,24371.26868,24354.67967,24864.68705,25831.91287,26087.50697,26799.94425,26827.9059,26659.74485,26574.8968,26371.00332,24849.74408,24861.21714,26150.34833,27126.07259,27994.03701,28550.75367,28764.4002,28755.23845,30142.12823,30825.9568,31690.09701,32612.47121,33487.09225,34342.1537,35095.36316,35640.38446,36391.89654,35647.4676,35253.31348,35374.92542,35886.13726,36501.18386,37223.30664,38005.28193,38630.72659,39208.76763,39751.61362,40422.34579,40757.36815,39607.87893,41481.98674,42558.93629
OECD members,OED,10913.36416,11225.95144,11700.93845,12159.57063,12770.90306,13296.7813,13917.34011,14345.92878,15033.27346,15641.13213,15910.0768,16288.90832,16972.68493,17808.70082,17796.10152,17657.84061,18343.93243,18858.58355,19510.94294,20082.53041,20130.96299,20375.23739,20230.93274,20644.53848,21457.56272,22084.86661,22575.85667,23190.1667,24056.03408,24765.77645,25271.73952,25328.58124,25627.7022,25754.49625,26358.18973,26838.72878,27454.59173,28230.8383,28870.85048,29639.43859,30630.03406,30830.72099,31069.85837,31468.61539,32258.5596,32930.03903,33677.49037,34299.31807,34170.66435,32777.6143,33531.41642,33984.46232,34248.07119,34548.18966,35044.13651,35666.45674,36076.21856,36757.90806,37394.52604,37841.28207,36063.6524,38079.58143,39002.41529
Oman,OMN,,,,,,2687.100647,2763.062425,4485.64933,7962.525569,9757.972125,10830.49281,10640.46209,11368.33222,9473.139759,10197.43634,12164.85938,14007.17637,13461.48081,12302.0228,12160.74756,12208.93235,13517.48759,14251.02645,15710.7832,17347.2758,18608.26086,17795.29384,16175.50522,16189.13045,17138.08619,16255.58587,16418.08446,16992.18726,17265.50242,17415.15356,17957.15591,18191.92202,18983.47327,19193.29097,18983.18389,19953.67518,20581.26361,20109.05456,19347.52352,19301.80671,19418.01505,20097.9004,20629.84337,21939.84744,22879.50516,21782.79938,20142.15705,19888.75386,19387.08277,18694.31095,18777.43306,18799.80845,18260.00507,18256.65315,18044.27045,17662.24284,18300.762,18856.87524
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7398.136914,7566.081192,7772.243274,7984.20909,8554.293763,8868.876742,9589.460986,10250.74767,10705.95021,10606.32785,11287.68437,11913.65301,12076.2412,12250.04913,12421.88273,12502.87288,12582.56267,12489.6684,12547.82997,12615.39642,11874.11467,12256.22828,12594.19036
Pakistan,PAK,411.7556261,426.1462291,435.0718489,461.722936,484.613763,521.8020801,537.9253256,552.1313665,576.2977985,591.6775739,640.9175865,627.124035,615.731265,641.0152393,645.0105086,652.6603355,665.7527103,670.8280021,702.1589422,703.9087103,744.8645744,769.082523,786.1681634,809.4834055,824.0355368,858.1367285,873.8832861,897.8545314,933.0533581,946.8599203,956.9938447,973.4698736,1021.310788,1013.010012,1020.798331,1040.288297,1057.983211,1037.746204,1033.882828,1041.523364,1053.004306,1058.221014,1058.780567,1091.801238,1151.280409,1208.68129,1255.207288,1283.222051,1282.187976,1297.465219,1287.615773,1294.509983,1309.937007,1346.289281,1382.094202,1421.835278,1497.168722,1542.904071,1612.835353,1626.748868,1578.429633,1650.692674,1695.956521
Panama,PAN,2723.059769,2932.534708,3080.230465,3243.001738,3285.000093,3478.936629,3632.092764,3827.641424,3976.971698,4190.643808,4357.457066,4645.093873,4725.887511,4846.538604,4835.6957,4794.535852,4753.343427,4689.0862,5026.501173,5131.151787,5668.596845,6048.007682,6224.940751,5808.650976,5829.69466,5980.010557,6055.837553,5816.15976,4929.410382,4900.565507,5186.250569,5556.633193,5889.180034,6083.965843,6130.672688,6112.472797,6234.36133,6504.827552,6843.986842,6972.060094,7021.546436,6925.078657,6943.42606,7097.577559,7486.276751,7872.785496,8394.745809,9228.07257,9952.916841,9895.254783,10286.20311,11248.00341,12130.22864,12741.38045,13155.45367,13669.55944,14099.93633,14634.84251,14922.12999,15166.8809,12307.2592,14069.87941,15388.05586
Peru,PER,2704.879948,2818.844456,3011.47853,3051.189563,3157.321501,3238.783309,3405.493752,3436.489155,3344.813424,3365.286879,3389.141331,3455.645113,3480.627071,3602.724501,3840.823573,3906.306872,3866.357174,3784.725801,3593.060405,3647.80848,3768.898142,3880.552171,3778.76365,3304.091724,3341.883838,3331.143741,3561.833154,3820.739017,3382.701758,2900.309943,2695.373504,2697.372827,2628.753626,2711.691163,2985.853465,3146.045137,3174.60051,3319.169397,3248.184814,3242.239152,3279.35543,3255.590278,3392.994751,3497.357914,3635.157739,3828.852729,4083.205211,4397.051147,4764.070502,4782.549808,5142.014366,5421.334248,5701.604321,5977.182688,6056.033757,6180.119268,6337.580493,6400.038232,6530.422998,6550.448015,5754.310609,6446.893739,6554.961059
Philippines,PHL,1100.310897,1129.06968,1150.705954,1197.418006,1204.296743,1234.291002,1254.715638,1285.458808,1314.966572,1341.450895,1355.372201,1391.750646,1430.443072,1517.7947,1532.080026,1577.253812,1673.091911,1719.796674,1760.04571,1808.731182,1853.073579,1867.890681,1889.091209,1877.700021,1703.273078,1548.896509,1566.208018,1597.362065,1665.44515,1728.099407,1739.945187,1691.657931,1659.144918,1655.84268,1688.232484,1725.502381,1782.994441,1829.71862,1776.984542,1794.129791,1831.699208,1848.014938,1877.561653,1933.64798,2020.1297,2079.331829,2149.006267,2246.689887,2300.856105,2291.62276,2415.783575,2464.684348,2589.134397,2717.679777,2843.843604,2974.296917,3130.910641,3289.472268,3439.100523,3589.613636,3195.538883,3328.042355,3527.981152
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11392.036,12063.31781,12480.63398,12055.73105,12624.01571,13174.20538,13262.54609,13707.36651,13093.30852,12409.70228,12628.36589,13693.98947,14151.12863,13780.05461,14654.76039,15761.36338,15728.77601,15069.46636,15258.82807,15244.70856,14049.89325,12086.982,
Papua New Guinea,PNG,1318.80271,1365.920728,1420.271116,1445.720461,1536.297471,1658.398658,1716.718514,1747.246545,1782.957775,1886.343364,2042.039282,2119.285199,2186.245546,2275.437853,2282.587379,2212.994687,2092.060403,2064.888291,2194.767744,2189.213668,2095.466105,2047.317201,2012.508727,2034.356593,1984.615762,2020.23212,2069.812912,2081.411502,2095.798721,2019.688199,1907.733734,2023.871854,2223.031379,2532.804058,2586.800438,2411.85775,2506.381542,2323.773452,2158.560476,2123.186658,1999.969368,1930.873886,1864.302198,1842.612992,1831.943589,1886.527549,1926.513277,2013.196042,1946.228522,2016.18464,2154.694455,2116.22446,2154.099938,2177.070652,2408.108306,2502.073445,2575.067512,2603.015033,2536.083188,2590.493924,2455.145342,2387.069502,2462.549091
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111.34533,4735.927698,4840.168585,5008.349089,5262.315235,5628.446239,5968.114357,6348.841217,6641.085312,6950.797735,7344.120761,7438.603435,7593.559655,7864.518264,8261.227441,8554.693897,9084.949214,9731.769454,10139.11914,10419.21487,10755.65644,11291.90359,11466.41593,11571.61485,12024.60951,12560.05142,12936.57326,13599.81802,14408.38439,15053.23237,14774.9892,15863.23111,17117.3281
Pre-demographic dividend,PRE,973.4388506,943.8066606,978.440756,1009.178666,1023.311988,1040.033831,1013.804544,924.96138,923.3161387,1005.71163,1100.494177,1174.144107,1177.969467,1194.495524,1264.006316,1226.955086,1281.492955,1307.171298,1260.428035,1290.694046,1309.614172,1228.739975,1185.848995,1099.14001,1072.293041,1078.515518,1077.656901,1093.578879,1104.940895,1096.907908,1159.325956,1042.264329,1040.961989,1006.801414,975.7697826,976.4830587,1004.493677,1044.195867,1085.29173,1099.639482,1128.149852,1146.984352,1176.669068,1136.019096,1232.403662,1268.000396,1309.018313,1350.834456,1395.163923,1416.630625,1464.530938,1479.012099,1486.28515,1526.380438,1557.941245,1563.469332,1556.908784,1537.874279,1532.536772,1538.070595,1458.204992,1462.711763,1481.410583
Puerto Rico,PRI,6307.417085,6634.184904,7037.967836,7481.31799,7854.222918,8445.14798,8971.266933,9455.084317,9883.66926,10721.33607,11476.96824,12012.23057,12622.30335,13136.27387,13241.17498,12914.16708,13495.68907,14091.21096,14871.88839,15851.91689,16329.17882,16330.44378,15905.04412,15374.53564,16125.08203,16463.02768,17117.44234,17935.06278,18815.94574,19453.79712,18733.67434,19030.27108,19770.79916,20515.55257,21176.70305,21936.45198,22193.61359,23061.3703,24197.34732,25374.1411,26132.00364,27722.41023,27940.42599,27937.85996,30375.83674,29815.26271,29519.78451,29347.89156,28976.17602,28565.81227,28592.12197,28821.0228,29180.41213,29426.1576,29554.62442,29763.4883,29961.75282,29809.2177,29687.20648,30181.27248,28138.67747,28423.81262,29752.12811
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,3934.944738,4119.441254,4360.340545,4597.861066,4885.310115,5271.646673,5528.151767,5983.052617,6541.995486,6740.95674,7658.74429,8201.296281,8872.36568,9863.078914,9837.615778,9059.007114,9412.554133,9834.922536,10003.35441,10454.76012,10816.95181,10897.08402,11061.94529,10991.67952,10743.64369,11015.09312,11460.79448,12195.43862,13122.40214,13987.96514,14572.28838,15243.93004,15421.99489,15088.41396,15193.05474,15788.98311,16280.93715,16921.72194,17645.90583,18231.83976,18795.03115,19025.69569,19067.65543,18819.44374,19110.32084,19224.03465,19501.23301,19950.8441,19985.69833,19343.28005,19670.36107,19365.18165,18654.95753,18584.55405,18833.05183,19250.10654,19700.91,20441.4858,21057.61748,21617.41162,19802.22891,20807.52768,22125.93919
Paraguay,PRY,1499.155404,1564.312336,1576.812582,1610.593839,1637.137812,1695.689752,1687.874411,1798.962449,1837.103223,1879.990296,1940.184144,2001.932537,2085.812079,2184.717706,2309.779197,2407.522054,2525.486885,2746.859608,3001.570519,3273.613949,3562.600626,3785.552798,3631.19379,3424.251146,3423.803622,3479.869123,3551.65062,3715.668035,3827.581325,3982.347846,4036.32209,4068.292224,4031.816003,4125.556105,4239.49974,4421.910046,4388.797502,4473.74335,4381.167439,4233.118507,4056.23877,3954.70132,3897.783001,4015.500749,4129.771025,4171.24517,4326.108777,4515.399533,4761.879612,4701.61676,5163.476069,5315.393912,5207.027324,5561.548479,5774.583479,5861.401895,6025.096769,6226.68542,6338.513678,6229.224895,6095.391375,6259.738739,6193.374612
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.378766,2189.267683,2118.835377,2323.21481,2589.215175,2732.881014,2436.003009,2153.459856,1836.965565,2041.592231,2426.415656,2632.246274,2540.267631,2569.984341,2685.986018,2840.01595,2927.08102,3128.108111,3237.9162,3309.631202,3227.849345,3272.154324,3483.099035,3462.979861,3417.794408,3378.434621,2922.468011,3051.48607,3095.499812
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,2960.473798,3028.00533,2853.892584,2759.410345,2860.101132,2728.251786,2823.483652,2704.424785,2679.899571,2769.373706,2835.957966,2799.81189,2919.212194,2966.013819,3071.179007,3168.573165,3225.398224,3139.254078,3141.037173,3246.977549,3147.099138,3137.811929,3162.186888,3186.540129,3275.40633,3316.742716,3349.966336,3323.00013,3356.279711,3301.298527,3386.423967,3477.676638,3475.967172,3546.163841,3634.340839,3723.875114,3818.383196,3928.690301,4000.586976,3999.47777,3544.109409,3375.900168,3602.279482
Post-demographic dividend,PST,11273.94794,11619.13978,12138.03977,12631.48965,13282.97263,13862.11295,14529.58405,15005.61397,15748.4722,16434.06222,16739.80781,17168.59612,17920.2393,18854.36584,18855.02005,18726.36358,19507.20012,20114.46622,20851.39389,21499.33237,21570.3259,21844.02098,21751.69441,22314.54556,23265.82966,24012.48869,24645.08729,25373.45475,26409.81405,27248.40353,27813.65481,27920.94614,28269.61961,28420.1153,29145.85367,29771.17124,30474.15399,31354.22969,32087.48563,33062.67427,34226.10695,34584.84338,34938.24079,35467.53385,36419.87967,37240.95288,38122.93758,38865.69901,38771.51355,37262.38943,38171.72663,38699.73064,39022.01095,39395.17293,39968.06632,40636.3472,41155.77744,41974.69979,42763.68191,43364.41529,41320.34984,43626.81312,44800.99573
French Polynesia,PYF,,,,,,21974.01521,23229.23586,21352.99933,23683.82326,22243.47213,21821.44527,23596.49007,21715.2072,22617.92137,25808.73672,23756.38195,24899.86031,24624.16173,26226.20267,26427.64444,25739.59517,25591.40722,25212.36937,25144.70619,25161.44427,24279.31528,26906.22032,26602.86833,25024.66664,24966.79764,24464.15954,24845.85591,24018.09563,23272.69193,22486.0595,22034.32786,21538.69146,21166.0249,21191.94094,21247.98695,21578.59985,21157.3349,20999.77383,21117.52344,21006.61967,20766.37871,20658.37782,20763.08851,20588.3465,19596.68344,19012.05333,18353.40248,18099.4799,18080.30796,18072.11379,18252.5142,18573.38493,19260.61953,19471.39011,19856.25906,18321.52796,18575.3862,19262.6132
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52157.76335,51565.04755,52606.17816,51987.09929,59634.73377,58757.99267,61985.69923,60261.43175,60478.90352,60730.12478,68253.06589,73493.26895,72870.3738,72012.54955,69723.72737,66984.9102,64233.26221,60551.02004,60080.69655,59621.38165,58476.19943,61022.5029,63428.36409
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017.16139,4407.152765,4057.258351,4124.89766,4293.323332,4570.185131,4762.476701,4544.60623,4461.584274,4451.762071,4567.239677,4873.092814,5246.170437,5407.855513,6005.916377,6325.221288,6873.660723,7480.580786,8314.232335,7921.220019,7657.542379,8042.90342,8234.304602,8287.249657,8661.122035,8976.954489,9286.596151,10106.01761,10778.44835,11252.88562,10898.92142,11607.4026,12188.64246
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8105.89502,7849.519043,7432.021484,6345.912109,5798.914551,5071.742676,4862.646484,4686.862793,4760.339355,4515.509277,4819.380371,5323.666504,5618.955566,5910.171875,6370.453613,6856.678223,7323.385254,7949.896973,8640.40625,9093.700195,8381.868164,8755.120117,9124.474609,9475.69043,9621.517578,9520.948242,9313.021484,9313.975586,9473.1875,9739.908203,9958.469727,9714.383789,10251.67676,10030.03906
Rwanda,RWA,341.8229609,318.4902398,346.0159683,305.2707902,261.2966881,272.5155651,283.5389709,294.1432688,305.0995069,328.2954031,337.4152395,331.3633109,322.5805882,323.9649637,319.0288066,303.3373942,352.1725472,349.0541354,370.2590416,401.7667046,423.28705,430.3521694,421.7961059,431.267139,399.5229264,403.1338548,410.0746473,395.488695,400.3164247,389.6364467,371.0410707,353.7040681,366.0875997,325.8684442,190.3499861,304.7323231,290.9476514,290.1453832,305.9549815,315.4853216,337.6615451,361.2350752,401.6435642,401.1140399,420.0137237,447.4698277,475.9057777,498.6191965,539.6055399,558.3806733,583.9125387,614.4157648,651.2911937,665.9951811,690.455697,733.8874728,758.9369661,769.4432778,815.0341724,871.0784013,821.7338295,889.7488478,940.3650703
South Asia,SAS,330.2788473,336.1899668,339.5248386,349.1155213,367.384674,356.9910933,353.3273078,366.5381884,374.7064998,387.2922957,400.8974994,394.7434868,379.4070185,385.0933124,385.5513002,402.7398273,403.9444187,419.3873844,435.0000637,414.2841468,431.0509031,448.2956389,454.8921511,473.7509704,482.1709404,496.6374941,508.6147881,518.2546723,548.9415467,565.4296317,582.712964,582.1647545,602.5775031,614.5867866,636.8504926,665.9651199,696.1312037,707.3684005,731.086723,770.6166946,786.8711771,806.10561,819.2653202,861.9690076,910.9304249,964.0225822,1021.159154,1077.852528,1097.347194,1156.605522,1223.750215,1267.219782,1316.805324,1377.412999,1452.987787,1539.470601,1639.304468,1724.937692,1812.680792,1862.497101,1756.622647,1882.247593,1986.135029
Saudi Arabia,SAU,,,,,,,,,13249.17635,13471.63543,20457.64113,23534.44083,27521.53556,32416.45642,35689.59226,30798.99802,34446.97597,35054.74254,31582.42915,33625.75798,33816.05061,32837.93095,24815.38317,19865.82232,18071.53436,15568.1731,17415.43073,15560.47958,16854.03027,16070.75777,17758.83504,19627.52603,19669.5742,18786.98583,18356.00815,17887.24268,17865.8228,17584.59705,17621.26196,16524.61498,17018.61189,16402.60589,15561.48161,16916.52868,17868.44728,18295.45485,18075.67362,17700.23235,18095.46767,17071.73142,17366.19043,18802.93781,19392.13983,19526.15222,19905.99484,20442.36606,20508.11765,20028.21365,20096.55249,19806.11547,18856.91381,19698.24471,21138.64641
Sudan,SDN,1407.0625,1371.692993,1428.489746,1351.533691,1299.591553,1348.700562,1266.649536,1252.182861,1243.86853,1228.674561,1267.748047,1260.264282,1161.191284,1132.766968,1219.129883,1358.643677,1526.644287,1561.081299,1412.691772,1290.69873,1260.146851,1301.920288,1328.748047,1314.738647,1220.91394,1122.722046,1160.370239,1303.375366,1291.638672,1398.331909,1300.544556,1372.771484,1440.299316,1481.47937,1460.647583,1507.841187,1558.687012,1798.294922,1833.972168,1845.512573,1906.380859,1973.764404,2036.447754,2107.610352,2156.662109,2213.790771,2287.115967,2342.18457,2356.133301,2220.949219,2238.85498,2381.357422,2222.701416,2213.840088,2253.633057,2226.409424,2233.061279,2176.884521,2051.979004,1950.031494,1828.150024,1746.182739,1684.630371
